user_id,signup_date,country,age,gender,device_type,game_title,total_play_sessions,avg_session_duration_min,total_hours_played,in_game_purchases_count,total_revenue_usd,last_login,subscription_tier,preferred_game_mode,rank_tier,achievement_score,days_active
f273b851-f490-4343-ab17-5bf99bae47a6,2024-01-27,Monaco,21,Female,Mobile,BattleZone,17,22.26,75.76,6,12.88,2025-05-12,Gold,Co-op,Gold,4603,471
92b8834a-48f5-49c7-a991-d42d67b5bc74,2025-05-07,Sweden,44,Male,Mobile,QuestRaid,20,39.07,169.1,7,19.8,2025-04-30,Platinum,Solo,Diamond,3786,-7
ea353a76-68ff-4e8a-b477-b2786a208f8a,2023-08-14,Niger,31,Female,PC,SpeedRun,19,28.95,113.82,9,1.73,2025-04-27,Gold,Multiplayer,Gold,9492,622
a7d3b735-af0a-415f-a938-67f1dc4f892a,2023-07-09,Australia,30,Male,Console,MysticWar,30,30.39,158.71,5,51.38,2025-05-01,Silver,Multiplayer,Silver,8798,662
29a01e7b-ade8-40a1-8b9f-05d2311de88a,2023-08-08,Jordan,33,Female,PC,SpeedRun,15,22.04,115.58,4,5.2,2025-04-24,Free,Solo,Silver,2594,625
2221755d-a91b-4d6e-a20a-fdc7854a7a4c,2024-11-24,Japan,15,Female,PC,SpeedRun,16,38.75,121.35,3,75.88,2025-05-04,Silver,Co-op,Diamond,8580,161
4d3db2bc-70b8-4d8f-a508-44d78d3aa29a,2025-01-22,Ghana,36,Male,PC,BattleZone,18,34.76,84.29,2,31.2,2025-05-20,Silver,Co-op,Silver,2056,118
aa58c6d0-9a33-44f4-b9d5-037afe3bf4b0,2023-08-24,Northern Mariana Islands,40,Other,PC,QuestRaid,17,30.33,157.37,5,63.94,2025-05-20,Platinum,Solo,Bronze,9907,635
1de2b6f8-aad4-458e-919f-3f3b5a73297c,2025-02-07,Holy See (Vatican City State),33,Male,Mobile,QuestRaid,23,21.36,46.94,2,82.16,2025-05-18,Platinum,Co-op,Platinum,2727,100
f8bcd198-2d1c-4eb7-bd33-aee9c9f17d4c,2023-06-02,Korea,16,Other,Console,SpeedRun,23,31.39,91.34,5,22.17,2025-05-14,Gold,Solo,Platinum,7565,712
24d39ea9-633d-4f3d-8863-4e034af962db,2025-04-15,Panama,13,Male,PC,QuestRaid,24,36.05,33.67,3,21.56,2025-05-09,Gold,Co-op,Diamond,4687,24
f88f99cb-3545-45c2-81b3-c356e57a1811,2024-09-18,Haiti,39,Female,Mobile,MysticWar,24,43.41,128.0,9,50.18,2025-05-09,Free,Multiplayer,Diamond,3941,233
3bc4854e-113b-4a85-b42f-5b3f4bd1fbea,2024-10-07,Montenegro,30,Female,PC,QuestRaid,25,38.02,176.85,11,10.24,2025-05-08,Gold,Solo,Silver,6020,213
df13f07b-37ae-49b2-b42f-a35ef15009f3,2023-08-31,Isle of Man,49,Other,PC,SpeedRun,17,25.34,123.18,5,127.05,2025-05-04,Free,Solo,Diamond,5091,612
b1e6b0a9-47e2-4419-bc05-ec285a4091a5,2023-06-16,Uganda,32,Other,Mobile,MysticWar,16,10.57,-26.27,8,75.82,2025-05-15,Gold,Solo,Silver,2133,699
bf380fc6-bd84-41b4-9e25-17bba48d6109,2023-07-31,France,42,Female,Mobile,MysticWar,25,35.97,213.03,10,21.42,2025-05-06,Silver,Multiplayer,Gold,8533,645
520a67cf-e43c-4598-8b85-2f3a344f98db,2024-04-03,Thailand,46,Other,Console,SpeedRun,20,17.62,86.78,4,10.69,2025-04-30,Silver,Solo,Platinum,8046,392
e2845304-9abe-41b6-9cfc-5f425b8c25e9,2024-05-02,Italy,17,Female,Console,QuestRaid,25,28.79,133.42,4,53.05,2025-04-25,Platinum,Solo,Bronze,4974,358
292dd4c0-12d5-4e50-985b-d73e9f3d4300,2023-07-22,Nepal,29,Other,Mobile,MysticWar,28,32.44,103.18,5,0.11,2025-05-18,Gold,Multiplayer,Diamond,9326,666
1e2356ba-0b2c-4e1c-b066-5eb5d27176cb,2024-07-18,Isle of Man,32,Other,PC,QuestRaid,26,27.41,69.84,3,1.84,2025-05-14,Gold,Co-op,Gold,6757,300
7d7eac77-f648-413a-bf29-4323e81a548c,2023-11-16,Sierra Leone,29,Male,Console,BattleZone,14,33.09,39.78,1,15.91,2025-04-29,Silver,Multiplayer,Gold,1862,530
f82c6b77-c61a-4f10-8977-dcb324f959b2,2025-01-10,Sierra Leone,24,Female,Console,SpeedRun,22,12.53,127.61,4,57.49,2025-04-24,Free,Co-op,Silver,3768,104
892f6562-3539-4061-b9e3-ce52e4e5ade5,2024-03-17,Bouvet Island (Bouvetoya),43,Male,Mobile,SpeedRun,25,29.93,147.72,5,34.62,2025-05-16,Gold,Co-op,Diamond,8707,425
3bac03a9-1a1d-4532-a3ba-c90dadd8d2b0,2024-07-01,Zimbabwe,32,Male,PC,MysticWar,21,45.16,66.58,8,23.06,2025-05-16,Silver,Multiplayer,Bronze,6536,319
0e0a63d8-a69f-4665-bcb4-f64a13139567,2023-05-26,French Southern Territories,23,Other,PC,QuestRaid,23,26.35,30.01,10,34.47,2025-05-09,Gold,Solo,Bronze,910,714
8872054e-2458-45fc-8ddc-d9a945fa2492,2024-02-09,Heard Island and McDonald Islands,43,Other,Mobile,SpeedRun,17,38.35,84.94,8,10.76,2025-05-14,Platinum,Co-op,Platinum,1123,460
629ffa64-2e5c-4131-97f2-a0abc9063b27,2023-10-10,Slovakia (Slovak Republic),36,Female,PC,MysticWar,24,25.94,188.18,1,19.88,2025-05-06,Platinum,Solo,Gold,5064,574
5b8953f7-9d1b-488a-8512-e4b630350106,2024-03-25,Gabon,38,Male,PC,SpeedRun,23,24.79,141.01,8,17.05,2025-05-18,Free,Multiplayer,Diamond,311,419
f90acc72-493f-467f-adc6-604abfee4991,2024-01-29,Svalbard & Jan Mayen Islands,27,Male,Mobile,SpeedRun,19,23.5,93.36,4,9.68,2025-05-12,Free,Co-op,Silver,2611,469
2f0327fc-8719-4891-8b48-2606e322ce20,2024-06-08,Russian Federation,23,Other,Console,QuestRaid,23,15.34,42.72,9,25.66,2025-05-16,Gold,Multiplayer,Diamond,8184,342
dc674307-d5a5-4c65-a8d0-0b8f85c6fe9b,2024-07-23,Romania,40,Female,PC,BattleZone,17,33.32,115.26,5,1.64,2025-05-13,Gold,Multiplayer,Gold,7656,294
d0a80006-b9f7-46cd-86a3-e16d40025e8c,2023-05-31,French Polynesia,47,Female,PC,BattleZone,21,28.15,165.79,7,19.35,2025-05-19,Gold,Co-op,Bronze,7599,719
e0777e48-8a3b-4646-9c1e-da05056531d4,2024-09-24,Namibia,24,Other,PC,QuestRaid,23,19.22,108.81,3,40.26,2025-05-01,Platinum,Multiplayer,Gold,7560,219
0415041d-baba-419e-ba62-856e3153bc29,2023-06-14,Palau,45,Male,Console,SpeedRun,11,23.15,112.23,7,81.96,2025-04-25,Silver,Multiplayer,Silver,5847,681
777976f5-3afe-4eae-a51a-406538068a28,2024-05-20,South Georgia and the South Sandwich Islands,28,Other,Console,MysticWar,14,12.37,138.56,5,47.77,2025-04-25,Silver,Solo,Platinum,1606,340
1152e7e6-da2f-4496-a363-1846fe7e9275,2025-03-08,Ghana,25,Female,PC,MysticWar,16,33.29,100.64,5,4.33,2025-04-26,Gold,Co-op,Silver,7840,49
71f331da-d540-40b4-891e-b709e0341258,2025-03-20,Micronesia,33,Other,Console,SpeedRun,14,25.48,75.4,3,94.4,2025-05-05,Gold,Multiplayer,Bronze,7385,46
60bab72a-400e-467c-8706-6cec522a9ef7,2025-03-06,San Marino,30,Female,Console,BattleZone,28,26.95,120.12,8,148.01,2025-05-21,Platinum,Solo,Bronze,7455,76
f13ff6f6-496d-49dd-a3d1-4991b14596d0,2024-11-15,Tajikistan,26,Other,Console,MysticWar,21,35.56,131.85,4,2.62,2025-05-17,Free,Solo,Platinum,3912,183
10269949-016d-40c0-a716-f641253d1edc,2024-03-13,Cambodia,31,Female,PC,MysticWar,20,39.88,126.26,9,77.76,2025-04-23,Free,Solo,Gold,7083,406
ec6d91bd-f065-4b9b-bfab-4056c4360078,2023-12-15,New Zealand,20,Female,Console,SpeedRun,20,42.06,45.93,8,68.23,2025-05-09,Gold,Co-op,Silver,3539,511
08cf0b39-bf2a-4a04-9d36-37453aae2809,2023-12-03,Lesotho,42,Male,Console,QuestRaid,22,35.09,107.97,2,96.08,2025-05-16,Gold,Solo,Gold,1564,530
4b78484a-1f90-4af1-8ae4-6ff886debcc7,2025-03-28,Bulgaria,24,Male,PC,SpeedRun,23,25.73,7.85,7,18.85,2025-05-11,Gold,Multiplayer,Gold,8454,44
8aed2066-1b57-4beb-a231-90d847a3c2a3,2024-04-06,Greece,23,Other,Mobile,SpeedRun,16,17.49,107.24,3,39.82,2025-04-26,Gold,Multiplayer,Diamond,9574,385
56fcb4f1-c216-4fa4-af1c-5f01422d7075,2023-10-18,Kenya,17,Male,Mobile,SpeedRun,20,44.42,99.06,6,59.84,2025-04-25,Free,Multiplayer,Silver,4825,555
a77e5263-2f4d-4810-9109-1b5e785e9a8c,2024-03-14,Russian Federation,40,Female,PC,MysticWar,23,39.03,119.92,6,17.23,2025-05-03,Platinum,Multiplayer,Gold,1564,415
286ac9f4-52b0-4d6c-97c1-e02cbb532249,2023-06-21,Marshall Islands,21,Other,Console,MysticWar,21,21.08,73.78,5,0.42,2025-04-25,Platinum,Multiplayer,Diamond,6883,674
f03b382a-dc23-4654-84a6-8e10b014fc36,2023-09-09,Serbia,46,Other,PC,SpeedRun,18,41.35,126.94,9,96.32,2025-05-16,Free,Solo,Gold,2409,615
1cc93f48-f719-4d27-b2c8-4c56d032a954,2024-06-07,Angola,17,Male,Mobile,SpeedRun,18,36.49,147.44,4,170.69,2025-05-21,Free,Multiplayer,Bronze,1600,348
0bcb31ae-a637-4d30-b33f-55501e424a2b,2025-01-18,Turks and Caicos Islands,23,Other,PC,MysticWar,21,22.18,90.1,2,192.47,2025-05-17,Silver,Solo,Gold,2031,119
cd4c11b5-1136-43e4-97bb-0f9c1ec9c5bc,2025-04-11,Malaysia,36,Male,Mobile,MysticWar,26,19.71,25.2,5,13.52,2025-04-24,Free,Co-op,Gold,9366,13
a77aff94-0fd9-4aa7-a348-69f878bf0433,2025-03-23,United States of America,34,Male,PC,QuestRaid,20,45.21,122.57,5,26.23,2025-05-08,Free,Solo,Gold,4410,46
5127942f-7361-48e2-b587-2e77f8fcd634,2024-09-17,India,28,Female,PC,BattleZone,22,23.73,76.58,5,2.47,2025-05-13,Platinum,Multiplayer,Platinum,4459,238
0fa3ecc1-5b76-4a2f-a01d-75f0a7452b90,2024-01-03,Guam,14,Other,Console,MysticWar,19,38.45,115.48,4,96.25,2025-05-09,Platinum,Solo,Gold,6611,492
2096cf56-e7fd-402c-96d9-0ab68465481e,2024-04-09,Maldives,33,Male,Console,BattleZone,20,33.65,101.44,2,25.74,2025-05-04,Gold,Multiplayer,Silver,6763,390
a4f8e8b7-59e1-4d8b-aba4-a0d6ad64b9dd,2023-11-30,Norway,13,Female,Mobile,QuestRaid,12,9.59,16.51,2,15.01,2025-04-23,Platinum,Multiplayer,Bronze,4746,510
06fd4061-3d54-4927-99cf-4fd652b94e2c,2024-08-24,Algeria,38,Male,PC,SpeedRun,18,32.2,112.19,2,7.75,2025-04-29,Silver,Solo,Bronze,8410,248
06f844ae-366f-42b2-9474-2dfa4daf8a9e,2025-05-09,Czech Republic,21,Other,PC,QuestRaid,20,29.96,144.5,8,23.65,2025-05-21,Gold,Co-op,Silver,1022,12
da6faa50-a418-49a9-be3d-376056b14323,2024-01-02,Reunion,32,Male,Mobile,SpeedRun,13,42.6,73.16,7,72.32,2025-05-21,Free,Co-op,Silver,4320,505
9b607312-0276-4620-a870-c798c131d88d,2024-12-11,Bangladesh,19,Female,Mobile,BattleZone,20,38.36,-4.25,5,13.54,2025-05-04,Gold,Co-op,Bronze,704,144
d834d4bf-fb19-45b9-9e9b-58521fceb32b,2025-04-28,Jamaica,43,Male,Console,BattleZone,25,30.41,120.43,5,94.42,2025-05-04,Platinum,Multiplayer,Gold,2641,6
a443aad1-ab6a-4f56-bda5-e2b776d6980d,2024-06-24,Mauritania,21,Other,Console,MysticWar,29,42.89,87.46,3,100.98,2025-05-04,Gold,Co-op,Bronze,5828,314
b2b5f521-f16f-484c-9b1b-fefdd71acebd,2024-06-29,Barbados,25,Other,PC,QuestRaid,22,24.68,191.02,2,39.23,2025-04-24,Gold,Multiplayer,Platinum,6643,299
61384625-7bb5-48c7-b334-909af6a07ae2,2024-02-10,United States of America,17,Female,Mobile,SpeedRun,20,30.1,39.93,8,29.73,2025-04-29,Gold,Solo,Gold,3788,444
900605ec-0468-446e-9224-50fceaac95ed,2023-10-05,Mali,39,Male,PC,BattleZone,13,32.66,202.05,4,48.25,2025-05-01,Gold,Multiplayer,Silver,796,574
71dac77d-2f86-4164-8650-47df00137f30,2024-10-31,Saint Kitts and Nevis,31,Other,PC,SpeedRun,18,15.48,144.95,6,20.96,2025-05-01,Platinum,Solo,Platinum,9980,182
b9ee6300-c891-4b90-88ed-862cdf3923c3,2023-07-05,Romania,27,Male,PC,QuestRaid,15,28.2,99.96,5,1.06,2025-05-20,Silver,Co-op,Gold,6266,685
fc8a3cd4-01b2-4c3d-b287-063f219bf8e9,2023-08-06,Ecuador,31,Other,Console,SpeedRun,23,17.3,63.23,7,55.67,2025-05-18,Gold,Co-op,Gold,124,651
bebb1802-2e43-4a31-a3b5-3944e0130b4d,2024-04-03,Paraguay,41,Female,PC,QuestRaid,11,25.22,61.63,3,80.78,2025-05-04,Platinum,Co-op,Silver,7873,396
852e5810-cd6a-4a01-9339-6e4417d83e15,2023-08-28,Guyana,40,Male,Console,MysticWar,11,9.65,95.44,7,46.87,2025-05-15,Platinum,Multiplayer,Platinum,9697,626
e644b073-db14-4782-879a-4b91fa968300,2023-12-18,Moldova,26,Male,Console,MysticWar,22,14.2,159.36,4,0.18,2025-04-24,Platinum,Co-op,Gold,1043,493
46eb915a-f945-4acf-9dc9-7d3a806d9589,2024-12-05,Swaziland,26,Female,PC,MysticWar,25,43.8,39.65,5,51.13,2025-04-28,Platinum,Multiplayer,Silver,6033,144
e516e15c-e2bb-4546-af3b-c782ac770ed1,2024-02-07,Namibia,27,Female,Mobile,QuestRaid,23,42.26,92.53,5,25.8,2025-05-07,Gold,Multiplayer,Diamond,286,455
b3163a5e-1c23-4ec5-8776-1d474d44b83f,2023-07-13,Djibouti,31,Female,Mobile,MysticWar,31,29.15,59.96,6,12.62,2025-04-25,Free,Multiplayer,Platinum,6019,652
8831d105-0a35-4d25-bf1e-e571a6ba509e,2024-06-11,Moldova,28,Other,Mobile,BattleZone,8,32.14,80.98,6,15.73,2025-04-25,Free,Co-op,Gold,5479,318
ef5313ac-6e0f-4b43-b438-07017b4ca9c0,2025-04-13,Uzbekistan,47,Other,PC,MysticWar,25,19.31,137.93,7,107.01,2025-05-06,Platinum,Multiplayer,Diamond,324,23
e14cc6d8-6f99-4932-ba7c-e67865d2167c,2023-08-23,Mexico,48,Male,Mobile,BattleZone,34,11.64,96.47,5,58.59,2025-05-21,Gold,Co-op,Platinum,5379,637
ee3341a5-0b91-4416-868e-bf6e43ab459f,2023-07-01,Slovenia,45,Other,PC,QuestRaid,23,39.8,123.39,3,24.74,2025-05-04,Silver,Solo,Platinum,9538,673
66de0edb-440d-43c8-85a8-61b9f9ef5603,2025-01-24,Thailand,49,Female,PC,BattleZone,15,35.2,97.96,7,16.74,2025-05-02,Gold,Co-op,Platinum,5901,98
33d57d21-69b5-4e4c-906e-dc46283a3941,2023-07-19,Wallis and Futuna,32,Male,PC,QuestRaid,18,22.68,20.67,2,34.12,2025-05-08,Gold,Multiplayer,Gold,4082,659
82154a87-856c-4c1b-84de-e90207409cd8,2024-09-01,Oman,36,Other,Mobile,SpeedRun,18,20.34,-23.51,6,105.11,2025-05-14,Platinum,Solo,Diamond,3022,255
11f3fd62-dc51-490e-8b75-6fbb4269af5f,2024-10-21,Somalia,37,Male,PC,SpeedRun,16,31.73,64.53,6,2.77,2025-05-07,Platinum,Multiplayer,Gold,2808,198
03c06234-b497-419e-90c9-d7280f88db46,2024-09-04,Kenya,46,Other,PC,SpeedRun,23,30.72,167.16,7,35.79,2025-05-08,Silver,Solo,Gold,6645,246
7bbe4a2d-fe3d-4fc7-9ce5-fdaa50e25c70,2023-11-25,Lithuania,22,Male,PC,SpeedRun,21,36.83,161.7,3,124.69,2025-04-26,Free,Co-op,Platinum,4760,518
8ad34b02-f567-4761-9f42-d02037227966,2024-03-25,Nepal,36,Male,Console,MysticWar,24,23.82,74.86,3,32.05,2025-05-15,Gold,Solo,Gold,3628,416
8bb64162-cb69-4995-85ea-0926bbdbab70,2024-11-27,Kiribati,29,Female,PC,BattleZone,18,22.4,134.12,4,86.36,2025-04-30,Silver,Solo,Platinum,6065,154
0a956664-9b48-4feb-9b00-0bcbf753a158,2025-02-17,Mauritania,26,Female,PC,MysticWar,20,22.16,140.44,6,13.86,2025-04-22,Gold,Multiplayer,Platinum,5173,64
0316be23-6f0b-4af6-b36f-e7a49d4f3510,2023-05-28,Zimbabwe,28,Other,Mobile,BattleZone,21,52.15,155.19,3,27.91,2025-05-11,Platinum,Multiplayer,Platinum,9917,714
48794ba4-2907-4a74-9fa6-ef3f52eb8d1d,2025-02-15,Libyan Arab Jamahiriya,38,Male,Console,MysticWar,18,26.31,110.69,7,135.97,2025-05-04,Platinum,Solo,Diamond,7303,78
6f3ab91b-31a5-4429-a538-a43ff936aa74,2023-12-05,Singapore,43,Other,Console,BattleZone,24,31.94,58.71,7,16.5,2025-05-16,Free,Co-op,Platinum,5188,528
6a8c9bed-944c-4cf5-8633-e31386ef5cb8,2024-11-21,Spain,13,Female,Console,MysticWar,17,12.91,210.19,5,12.62,2025-05-05,Silver,Solo,Silver,9458,165
9be33455-2855-417e-bdc3-5c9cc7c20221,2024-04-16,Russian Federation,19,Other,Mobile,SpeedRun,21,24.41,128.16,3,43.78,2025-04-22,Gold,Multiplayer,Gold,6727,371
71c45920-f09b-4e5e-912f-05e1bbb6e08b,2025-04-10,Cook Islands,43,Other,PC,BattleZone,23,25.98,101.34,5,62.3,2025-05-09,Free,Solo,Platinum,3333,29
95e82d1a-55a1-48c8-ba96-7123fb85c24a,2023-10-01,Iraq,39,Male,Mobile,QuestRaid,25,48.32,102.11,7,47.99,2025-05-06,Platinum,Multiplayer,Silver,963,583
621129c5-a0e1-48e9-909e-7055ddd51259,2025-04-08,British Indian Ocean Territory (Chagos Archipelago),16,Other,Console,BattleZone,18,42.47,102.58,8,70.93,2025-04-24,Silver,Multiplayer,Platinum,8670,16
63629558-f79d-4532-b8ba-ab414cbe1098,2025-03-05,Gambia,37,Male,Console,QuestRaid,18,15.51,147.14,11,130.14,2025-05-03,Free,Multiplayer,Platinum,8222,59
bba8c3d6-8941-492b-abfd-a8022279c9ae,2024-01-19,Ethiopia,42,Male,Mobile,MysticWar,17,36.93,64.35,3,32.7,2025-05-21,Platinum,Multiplayer,Silver,3054,488
921d2f4f-584d-475f-b78c-875c765523f8,2025-05-18,Israel,14,Other,Console,BattleZone,18,25.22,150.04,3,34.53,2025-04-28,Platinum,Multiplayer,Platinum,9093,-20
5254044b-5977-41e1-bc87-44ec7b779d90,2023-11-14,Faroe Islands,30,Male,Mobile,MysticWar,24,27.11,84.17,4,29.37,2025-05-09,Platinum,Solo,Bronze,8228,542
2f61b7e9-6783-4123-bf76-193cb1567287,2024-11-06,Italy,36,Other,Console,QuestRaid,20,16.63,70.38,7,65.45,2025-05-10,Gold,Co-op,Bronze,8655,185
ee638468-60ed-44a0-8a7c-2a2bce569f3b,2024-03-29,Liechtenstein,41,Other,PC,QuestRaid,29,28.69,125.63,5,29.66,2025-05-17,Platinum,Co-op,Silver,1613,414
34256077-707d-4c6b-a9e5-a249f054deac,2024-04-07,Nigeria,28,Male,Mobile,MysticWar,17,27.32,193.86,3,11.26,2025-05-18,Silver,Solo,Bronze,9812,406
0236db7b-23b7-4462-bbf8-210d72c44cf0,2023-12-20,Benin,43,Male,Mobile,MysticWar,19,10.56,154.24,8,43.29,2025-04-29,Silver,Co-op,Silver,8755,496
9b0e5a80-db00-467d-8879-3ae5d3e830f0,2024-08-24,Guadeloupe,40,Other,Mobile,SpeedRun,25,36.41,84.02,4,6.4,2025-04-24,Free,Multiplayer,Silver,2579,243
a5228961-e96b-440e-9c76-0a84727262d1,2024-11-29,Guatemala,47,Other,Mobile,BattleZone,23,37.84,226.35,3,130.72,2025-05-03,Platinum,Solo,Silver,7109,155
1df401a4-6948-4cb2-9d19-cde2383f44c8,2024-12-27,Angola,28,Male,PC,QuestRaid,22,25.58,137.12,3,117.46,2025-05-04,Gold,Solo,Platinum,394,128
93faf5fc-3fbf-47d5-a437-7e58c4c1dbac,2024-04-05,Taiwan,35,Female,Mobile,MysticWar,13,35.57,144.98,4,277.27,2025-04-25,Silver,Co-op,Diamond,1910,385
54ba541c-88c9-4406-b99e-06e875c228ee,2023-08-10,American Samoa,26,Female,Mobile,SpeedRun,28,39.75,92.47,1,52.22,2025-05-20,Gold,Multiplayer,Platinum,1311,649
5aacbf72-283b-47ba-b94a-b427c300a9d6,2025-02-23,Gibraltar,45,Male,Mobile,MysticWar,22,20.64,65.42,8,67.04,2025-05-01,Silver,Multiplayer,Silver,2260,67
1e75322e-06e1-48c5-896b-0af4357195bc,2024-01-19,Costa Rica,22,Male,Console,BattleZone,21,14.17,77.29,5,58.26,2025-04-22,Gold,Multiplayer,Gold,6787,459
dbaa3c1b-2c77-4516-9eff-5260321c2172,2023-11-06,Samoa,23,Other,PC,SpeedRun,17,33.86,128.76,3,98.93,2025-05-17,Silver,Multiplayer,Platinum,4222,558
c09a8e0b-aa66-4b43-b152-2084562491e0,2024-02-28,Germany,17,Female,Console,MysticWar,28,34.3,166.86,2,17.0,2025-05-01,Platinum,Multiplayer,Platinum,7885,428
f97110ab-9b6f-499b-823b-30d473bec2f4,2024-09-07,Macao,33,Other,Mobile,QuestRaid,19,46.02,108.74,5,27.6,2025-05-19,Silver,Multiplayer,Diamond,7324,254
82b27599-18c3-40ca-9e4d-ac31cdc0ef88,2024-06-04,Reunion,40,Female,PC,BattleZone,19,28.54,115.08,5,57.24,2025-05-10,Silver,Solo,Platinum,7169,340
1f8db0c3-e60d-4a63-83e4-376d8ef784d0,2023-11-18,Congo,16,Other,PC,SpeedRun,21,34.45,151.39,1,0.19,2025-05-16,Free,Solo,Platinum,8116,545
e677eead-5a47-4c18-9b99-5f2f0faf985a,2024-07-09,Tuvalu,20,Other,Mobile,MysticWar,18,25.2,-15.73,7,8.29,2025-04-24,Free,Solo,Silver,1054,289
7b23bed2-64a4-4e48-a607-675987727184,2025-03-21,Korea,42,Female,Console,SpeedRun,17,21.4,-21.49,3,34.52,2025-04-25,Free,Co-op,Platinum,5298,35
12e82821-2d2a-4464-8849-707853ae78a8,2024-09-20,Ethiopia,45,Other,Mobile,SpeedRun,26,39.09,88.45,4,5.47,2025-05-09,Free,Co-op,Diamond,248,231
58af5c10-1e8c-48e9-be8a-fdc53fb6638b,2023-07-02,Algeria,44,Female,Console,SpeedRun,23,37.49,6.24,1,34.83,2025-04-24,Gold,Multiplayer,Silver,6293,662
fda89d07-a00d-4c8e-8589-be9321677afa,2024-02-06,Malta,47,Female,PC,MysticWar,13,15.97,43.53,5,76.18,2025-05-05,Silver,Solo,Gold,8116,454
19adcdf7-a4fb-4d87-8362-85340a6a9266,2024-04-10,Antarctica (the territory South of 60 deg S),45,Other,Console,BattleZone,15,31.05,102.45,4,66.69,2025-05-02,Free,Co-op,Silver,7026,387
04ca728c-fb12-4ad4-ae27-cb396079be22,2024-04-13,Cape Verde,49,Other,PC,MysticWar,25,24.3,53.78,5,12.68,2025-04-28,Silver,Multiplayer,Silver,8793,380
18eaca27-74af-4c3c-ba01-8b0449236bf1,2024-06-06,Puerto Rico,30,Female,Console,MysticWar,17,37.03,50.76,4,15.18,2025-05-02,Free,Co-op,Gold,1209,330
25a24ae8-cc52-405d-a0cc-c538f71f6f6e,2025-02-03,Finland,49,Other,PC,SpeedRun,22,27.86,159.96,7,11.41,2025-04-28,Silver,Multiplayer,Silver,8824,84
2772b249-aa5c-48fa-a364-57491caef7bd,2025-03-26,United States Virgin Islands,30,Male,PC,BattleZone,22,29.64,115.47,3,121.1,2025-05-02,Free,Multiplayer,Bronze,7603,37
74cf360d-d1a9-453d-aabf-9e3082d23044,2024-02-27,Thailand,41,Female,Console,SpeedRun,15,38.28,-2.78,7,96.51,2025-05-05,Gold,Solo,Diamond,3523,433
a6fa5318-8ba0-4896-9eb1-e6245b837d4a,2023-09-18,Palau,21,Other,PC,SpeedRun,23,35.32,153.45,3,10.69,2025-04-22,Silver,Multiplayer,Platinum,9022,582
e8a4fa5c-23db-4329-bbe9-c844b8fcfef7,2024-03-11,Netherlands,15,Female,PC,QuestRaid,18,18.13,102.42,5,104.12,2025-05-04,Platinum,Solo,Silver,707,419
41de899a-76bf-4828-80ca-c80d3a5aec82,2024-08-30,New Caledonia,44,Female,PC,QuestRaid,16,30.46,146.96,10,54.93,2025-04-25,Platinum,Multiplayer,Gold,6781,238
3f6978eb-a4db-4a5f-ae15-d89190642ce0,2024-01-17,Vanuatu,24,Male,PC,BattleZone,27,31.11,32.67,2,46.96,2025-04-27,Free,Multiplayer,Platinum,8590,466
d84e41d1-e69c-48a3-b336-bc850311342a,2023-10-11,Zimbabwe,43,Other,Console,QuestRaid,16,20.92,110.53,5,108.61,2025-05-07,Silver,Solo,Platinum,8710,574
c0a5d0bd-d6ce-4fcf-9104-b0f4901de5e1,2024-05-18,Poland,45,Other,Console,MysticWar,27,33.75,94.7,4,62.64,2025-05-20,Free,Co-op,Gold,8123,367
5acef477-cf4f-4c2f-957a-6c53cc85ba35,2024-04-21,Uruguay,13,Male,Console,QuestRaid,26,35.41,127.1,5,42.44,2025-04-22,Gold,Solo,Diamond,3770,366
cf72ac5a-e979-4bb0-b0f6-8c362edafe8f,2024-04-18,Martinique,44,Male,Console,BattleZone,20,15.38,95.12,4,27.57,2025-05-10,Platinum,Solo,Diamond,7490,387
da4974aa-744a-4ded-b919-adc600c0eb15,2024-02-14,Timor-Leste,45,Male,Console,BattleZone,15,23.67,36.34,6,18.72,2025-05-01,Platinum,Multiplayer,Diamond,7931,442
391b20d4-0111-40bb-aa58-14a99814861e,2023-08-15,El Salvador,36,Male,Console,QuestRaid,18,32.5,85.26,2,15.86,2025-04-22,Gold,Solo,Gold,2045,616
acdf7023-72b8-46de-8978-fb190afbed9f,2024-12-10,Benin,13,Female,Console,MysticWar,26,33.54,111.13,9,38.56,2025-05-10,Silver,Solo,Platinum,4982,151
3aec6c60-5d33-49a8-a943-33ad1e9474ab,2023-12-18,United Arab Emirates,47,Male,Mobile,SpeedRun,24,28.18,-2.87,3,21.8,2025-05-03,Free,Solo,Gold,9049,502
060c4f17-c7b6-4e56-ae5a-0e24548e1c37,2024-11-04,Austria,42,Female,Mobile,MysticWar,19,39.14,18.76,7,0.6,2025-05-20,Platinum,Co-op,Platinum,4695,197
4ed482f7-818f-418f-96bc-ad2158884fcb,2023-07-18,Mayotte,34,Other,Mobile,BattleZone,24,30.71,83.82,4,34.69,2025-05-01,Gold,Co-op,Diamond,9230,653
84bb9471-d54f-49b8-99c2-04066ddcfc20,2024-01-14,Jersey,24,Other,Console,SpeedRun,16,28.89,140.33,4,52.14,2025-05-05,Silver,Solo,Platinum,712,477
b0a1d258-3aa7-4281-9b90-972e8b97adff,2024-05-24,Yemen,46,Male,Console,QuestRaid,19,36.54,79.6,6,55.77,2025-05-09,Silver,Multiplayer,Gold,4118,350
